time,gFx,gFy,gFz,TgF
37.527577473,-0.9307,-0.1291,0.1838,0.957
37.537504089,-0.9073,-0.1251,0.1486,0.928
37.547815435,-0.8995,-0.1017,0.1446,0.917
37.557977358,-0.8408,-0.1096,0.1486,0.861
37.568157781,-0.8408,-0.1291,0.1212,0.859
37.57850255,-0.8213,-0.1096,0.1173,0.837
37.588549935,-0.8056,-0.1212,0.0978,0.821
37.598764281,-0.7782,-0.1291,0.1056,0.796
37.608907589,-0.7548,-0.1291,0.1056,0.773
37.619037242,-0.7314,-0.1369,0.1251,0.755
37.629166589,-0.7196,-0.1408,0.1486,0.748
37.63903355,-0.7235,-0.1446,0.1564,0.754
37.650467396,-0.7314,-0.1681,0.1446,0.764
37.659378819,-0.7666,-0.1329,0.1329,0.789
37.669392896,-0.7861,-0.1329,0.1251,0.807
37.679557666,-0.7899,-0.1251,0.0665,0.803
37.689758166,-0.7899,-0.1291,0.0861,0.805
37.700061704,-0.7978,-0.1134,0.0626,0.808
37.710431127,-0.7626,-0.1056,0.0782,0.774
37.720089204,-0.7469,-0.1017,0.0821,0.758
37.73123955,-0.7744,-0.1212,0.0821,0.788
37.740634742,-0.8173,-0.1212,0.0899,0.831
37.751732012,-0.8603,-0.1408,0.0939,0.877
37.760890204,-0.8526,-0.1369,0.0978,0.869
37.770693358,-0.8682,-0.1486,0.1446,0.893
37.781568858,-0.8603,-0.1369,0.1643,0.887
37.791332319,-0.8526,-0.1486,0.1446,0.877
37.800927935,-0.9034,-0.1798,0.1369,0.931
37.81181005,-0.9347,-0.1798,0.1134,0.959
37.821400627,-1.0286,-0.1798,0.0782,1.047
37.831829704,-1.0755,-0.1955,0.0587,1.095
37.841942742,-1.0872,-0.1955,0.0899,1.108
37.851540088,-1.0598,-0.2073,0.0744,1.082
37.861841896,-0.9973,-0.1838,0.0626,1.016
37.872056512,-0.9542,-0.1838,0.0430,0.973
37.883800088,-0.9190,-0.1681,0.0312,0.935
37.892192627,-0.9739,-0.1526,0.0235,0.986
37.902210435,-1.0246,-0.1564,0.0430,1.037
