time,gFx,gFy,gFz,TgF
20.881486831,-0.7744,-0.0547,0.0665,0.779
20.8926646,-0.7978,-0.0587,0.0782,0.804
20.902271754,-0.8056,-0.0665,0.0861,0.813
20.912295831,-0.8408,-0.0587,0.1096,0.850
20.922442254,-0.8448,-0.0744,0.1173,0.856
20.931976908,-0.8408,-0.0861,0.0939,0.850
20.943825639,-0.9073,-0.0978,0.1096,0.919
20.952376485,-0.8995,-0.0899,0.0782,0.907
20.962672139,-0.9230,-0.0665,0.0821,0.929
20.973174985,-0.9504,-0.0704,0.1056,0.959
20.982699446,-0.9699,-0.0626,0.1603,0.985
20.993824985,-0.9816,-0.0704,0.1916,1.003
21.003760715,-0.9386,-0.0392,0.1955,0.960
21.013757562,-0.9542,-0.0430,0.1760,0.971
21.063162331,-0.9152,-0.0509,0.1798,0.934
21.064743946,-0.9230,-0.0665,0.1329,0.935
21.065074331,-0.8995,-0.0626,0.0665,0.904
21.065337408,-0.8955,-0.0547,0.0235,0.898
21.065588369,-0.8643,-0.0587,0.0040,0.866
21.074959831,-0.8643,-0.0665,-0.0117,0.867
21.0844006,-0.8526,-0.0626,0.0352,0.856
21.094438062,-0.8291,-0.0509,0.1017,0.837
21.104862369,-0.8643,-0.0352,0.1291,0.875
21.114733292,-0.8760,-0.0235,0.1369,0.887
21.124945062,-0.9112,0.0078,0.1056,0.917
21.135071792,-0.8800,0.0117,0.1017,0.886
21.145311177,-0.8682,0.0117,0.0978,0.874
21.158701408,-0.9190,0.0392,0.1096,0.926
21.165329869,-0.9073,0.0235,0.1251,0.916
21.175785446,-0.9269,0.0430,0.1096,0.934
21.186491023,-0.9190,0.0235,0.1212,0.927
21.196110485,-0.9269,0.0352,0.0978,0.933
21.205699177,-0.9542,0.0392,0.1017,0.960
21.216170908,-0.9816,0.0469,0.0899,0.987
21.226345408,-0.9894,0.0274,0.1212,0.997
21.2367906,-1.0246,0.0157,0.1056,1.030
21.246541138,-1.0246,0.0000,0.1096,1.030
21.257170715,-0.9894,-0.0078,0.1564,1.002
21.267146138,-0.9699,-0.0117,0.1838,0.987
21.277112215,-0.9386,0.0040,0.2268,0.966
21.287642369,-0.9504,0.0040,0.2777,0.990
21.296954638,-0.9386,-0.0195,0.2855,0.981
21.307459446,-0.9504,-0.0235,0.2464,0.982
21.3176606,-0.9582,-0.0352,0.2190,0.984
21.327346869,-0.9894,-0.0626,0.2268,1.017
21.3382231,-0.9894,-0.0547,0.2425,1.020
21.348530446,-1.0089,-0.0939,0.2464,1.043
21.357983523,-1.0129,-0.0978,0.2659,1.052
21.369727292,-0.9894,-0.0978,0.2582,1.027
21.377999369,-0.9504,-0.1134,0.2347,0.985
21.388607908,-0.9582,-0.0899,0.2151,0.986
21.398764369,-0.9621,-0.0978,0.2190,0.992
21.409113792,-0.9739,-0.1212,0.1878,0.999
21.419719138,-0.9152,-0.1056,0.1526,0.934
21.429127907,-0.9582,-0.1446,0.1760,0.985
21.439218677,-0.9504,-0.1486,0.2151,0.986
21.4491191,-0.9504,-0.1369,0.2112,0.983
21.459080484,-0.9542,-0.1486,0.2425,0.996
21.469319907,-0.9190,-0.1096,0.2620,0.962
21.480053792,-0.8760,-0.1096,0.2699,0.923
21.489471061,-0.8486,-0.1056,0.2934,0.904
21.500079677,-0.8760,-0.1134,0.3089,0.936
21.509952869,-0.8682,-0.0899,0.3051,0.925
21.521028946,-0.9230,-0.1017,0.3168,0.981
21.530263523,-0.9464,-0.1017,0.3286,1.007
21.540631946,-0.9699,-0.0978,0.3402,1.032
21.554421369,-1.0089,-0.1096,0.3364,1.069
21.560816215,-1.0168,-0.1017,0.3207,1.071
21.571400946,-1.0598,-0.1251,0.3168,1.113
21.581172754,-1.0441,-0.1408,0.3011,1.096
21.59098933,-1.0638,-0.1408,0.2972,1.113
21.600701023,-1.0246,-0.1564,0.3168,1.084
21.611554869,-1.0129,-0.1564,0.3129,1.072
21.621424061,-1.0051,-0.1369,0.3324,1.067
21.631565677,-0.9621,-0.1408,0.3051,1.019
21.641519523,-0.9542,-0.1251,0.2972,1.007
21.65211633,-0.9230,-0.1446,0.2737,0.973
21.662240753,-0.8800,-0.1408,0.2464,0.925
21.672348061,-0.8917,-0.1369,0.2503,0.936
21.683434215,-0.8760,-0.1446,0.2464,0.921
21.692912946,-0.8643,-0.1329,0.2464,0.909
21.703231984,-0.8878,-0.0978,0.2699,0.933
21.7130831,-0.8800,-0.1096,0.2894,0.933
21.722799407,-0.9034,-0.0861,0.3011,0.956
21.732802561,-0.9034,-0.0821,0.3168,0.961
21.7431711,-0.9190,-0.0782,0.3051,0.971
21.753322984,-0.9386,-0.0587,0.2972,0.986
21.763274676,-0.9269,-0.0744,0.2894,0.974
21.773159292,-0.9269,-0.0587,0.2972,0.975
21.7835371,-0.9582,-0.0665,0.2894,1.003
21.793661561,-0.9894,-0.0704,0.2972,1.035
21.803822176,-0.9973,-0.0782,0.2972,1.044
21.814673907,-0.9934,-0.0665,0.2855,1.036
21.824227638,-1.0246,-0.0626,0.2934,1.068
21.834139369,-1.0403,-0.0587,0.2972,1.084
21.84480533,-1.0364,-0.0547,0.2934,1.078
21.85427933,-1.0403,-0.0626,0.3011,1.085
21.864884715,-1.0364,-0.0744,0.2620,1.072
21.87519033,-1.0246,-0.0744,0.2659,1.061
21.885707292,-0.9699,-0.0626,0.2385,1.001
21.895403946,-0.9425,-0.0587,0.2425,0.975
21.90513683,-0.9347,-0.0704,0.2230,0.963
21.915522099,-0.9034,-0.0665,0.2268,0.934
21.925571253,-0.8995,-0.0626,0.2190,0.928
21.935697099,-0.8838,-0.0626,0.2347,0.917
21.950510484,-0.8682,-0.0274,0.2855,0.914
