time,gFx,gFy,gFz,TgF
23.244415753,-0.9739,-0.1017,0.0939,0.984
23.254700022,-0.9386,-0.0939,0.1134,0.950
23.265243522,-0.9739,-0.0899,0.1369,0.988
23.274812176,-0.9699,-0.0861,0.1251,0.982
23.284823868,-0.9582,-0.0821,0.1446,0.972
23.295160176,-0.9739,-0.0626,0.1017,0.981
23.30475083,-0.9582,-0.0547,0.1056,0.966
23.315540638,-0.9386,-0.0626,0.1291,0.950
23.325565561,-0.9739,-0.0704,0.1056,0.982
23.335687522,-0.9777,-0.0587,0.1291,0.988
23.345806214,-0.9816,-0.0744,0.1291,0.993
23.355835868,-0.9934,-0.0744,0.1681,1.010
23.366374638,-0.9894,-0.0782,0.1486,1.004
23.376172714,-0.9582,-0.0587,0.1408,0.970
23.386116868,-0.9582,-0.0626,0.1212,0.968
23.398052445,-0.9582,-0.0626,0.1056,0.966
23.406259714,-0.9464,-0.0626,0.1291,0.957
23.416652137,-0.9816,-0.0744,0.1603,0.997
23.426779791,-0.9621,-0.0274,0.1721,0.978
23.436912791,-0.9934,-0.0235,0.1916,1.012
23.448078984,-0.9856,-0.0430,0.2230,1.011
23.456933791,-0.9582,-0.0430,0.2190,0.984
23.467402599,-0.9582,-0.0626,0.1760,0.976
23.477507022,-0.9582,-0.0587,0.1369,0.970
23.487121984,-0.9386,-0.0587,0.1291,0.949
23.49929206,-0.9464,-0.0587,0.1134,0.955
23.507652176,-0.9582,-0.0430,0.1251,0.967
23.51811656,-0.9816,-0.0547,0.1526,0.995
23.530813291,-0.9934,-0.0352,0.1486,1.005
23.538049291,-0.9739,-0.0469,0.1643,0.989
23.548469714,-0.9699,-0.0469,0.1838,0.988
23.558595868,-0.9816,-0.0430,0.1721,0.998
23.56835933,-0.9739,-0.0312,0.1721,0.989
23.57866906,-0.9659,-0.0509,0.1838,0.985
23.588986099,-0.9739,-0.0665,0.1681,0.990
23.599352214,-0.9621,-0.0469,0.1681,0.978
23.609241522,-0.9777,-0.0587,0.1643,0.993
23.619189791,-0.9659,-0.0469,0.1526,0.979
23.631166983,-0.9856,-0.0469,0.1329,0.996
23.639393522,-0.9739,-0.0587,0.1681,0.990
23.649836291,-0.9777,-0.0547,0.1486,0.990
23.660958791,-0.9621,-0.0469,0.1446,0.974
23.669555599,-0.9699,-0.0587,0.1643,0.985
23.680497637,-0.9856,-0.0392,0.1643,1.000
23.690061753,-0.9621,-0.0704,0.1603,0.978
23.700186868,-0.9894,-0.0744,0.1291,1.001
23.710136291,-0.9816,-0.0626,0.1408,0.994
23.720374214,-0.9739,-0.0626,0.1446,0.987
23.73133283,-0.9856,-0.0509,0.1486,0.998
23.741475253,-0.9894,-0.0509,0.1564,1.003
23.75112156,-0.9739,-0.0547,0.1681,0.990
23.761210368,-0.9777,-0.0547,0.2073,1.001
23.771390906,-0.9542,-0.0587,0.1878,0.974
23.781818791,-0.9582,-0.0665,0.1838,0.978
23.794048983,-0.9659,-0.0547,0.1798,0.984
23.801693868,-0.9659,-0.0509,0.1643,0.981
23.81193656,-0.9777,-0.0665,0.1408,0.990
23.821811599,-0.9739,-0.0744,0.1173,0.984
23.832088676,-0.9699,-0.0587,0.1408,0.982
23.842545099,-0.9699,-0.0626,0.1564,0.984
23.852130253,-0.9739,-0.0587,0.1916,0.994
23.862792522,-0.9934,-0.0704,0.1955,1.015
23.872502522,-0.9894,-0.0744,0.1681,1.006
23.882296406,-0.9973,-0.0704,0.1486,1.011
23.892885714,-0.9659,-0.0665,0.1291,0.977
23.902850099,-0.9542,-0.0587,0.1096,0.962
23.912992791,-0.9739,-0.0587,0.1564,0.988
23.923188752,-0.9816,-0.0509,0.1564,0.995
23.933246176,-0.9699,-0.0469,0.1798,0.988
23.943446291,-0.9816,-0.0587,0.1721,0.998
23.953486714,-0.9934,-0.0626,0.1760,1.011
23.963853791,-0.9699,-0.0704,0.1643,0.986
23.974424099,-0.9777,-0.0587,0.1643,0.993
23.98344206,-0.9699,-0.0665,0.1643,0.986
23.994238176,-0.9777,-0.0744,0.1408,0.991
24.003834406,-0.9777,-0.0587,0.1526,0.991
24.014392445,-0.9816,-0.0469,0.1526,0.995
24.024397406,-1.0051,-0.0665,0.1564,1.019
